Oblast;Misto_odberu;;Group2;Group32;Jednotka;Group33;Hodnota;Počet_hodnot_OUT2;Počet_hodnot_IN3;Počet_hodnot3;;;;;
Kunštát - skupinový vodovod;Zbraslavec, ÚV - upravená voda;;CI000001012002410674;teplota;°C;25.6.2024;11,8;0;;1;;;;;
Kunštát - skupinový vodovod;Zbraslavec, ÚV - upravená voda;;CI000001012002410674;zákal;ZF(n);25.6.2024;0,65;0;1;1;;;;;
Kunštát - skupinový vodovod;Zbraslavec, ÚV - upravená voda;;CI000001012002410674;železo;mg/l;25.6.2024;0,148;0;1;1;;;;;
Kunštát - skupinový vodovod;Zbraslavec, ÚV - upravená voda;;CI000001012002410674;;;;;;;;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600231339;amonné ionty;mg/l;27.2.2023;0,05;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600231339;barva;mg/l Pt;27.2.2023;2;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600231339;celkový organický uhlík;mg/l;27.2.2023;0,78;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600231339;dusičnany;mg/l;27.2.2023;23,5;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600231339;dusičnany a dusitany;mg/l;27.2.2023;0,47;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600231339;dusitany;mg/l;27.2.2023;0,05;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600231339;Escherichia coli;KTJ (MPN)/100 ml;27.2.2023;0;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600231339;hliník;mg/l;27.2.2023;0,036;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600231339;hořčík;mg/l;27.2.2023;20,4;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600231339;chlor volný;mg/l;27.2.2023;0,23;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600231339;chloridy;mg/l;27.2.2023;65,7;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600231339;intestinální enterokoky;KTJ (MPN)/100 ml;27.2.2023;0;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600231339;koliformní bakterie;KTJ (MPN)/100 ml;27.2.2023;0;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600231339;konduktivita;mS/m;27.2.2023;47,7;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600231339;mangan;mg/l;27.2.2023;0,02;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600231339;pach;Neurčená jednotka;27.2.2023;PRIJAT;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600231339;pH;Neurčená jednotka;27.2.2023;7,1;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600231339;počty kolonií při 22 °C;KTJ/ml;27.2.2023;0;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600231339;počty kolonií při 36 °C;KTJ/ml;27.2.2023;0;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600231339;sírany;mg/l;27.2.2023;43,2;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600231339;teplota;°C;27.2.2023;6,2;0;;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600231339;vápník;mg/l;27.2.2023;48,1;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600231339;vápník a hořčík;mmol/l;27.2.2023;2,04;0;;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600231339;zákal;ZF(n);27.2.2023;0,15;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600231339;železo;mg/l;27.2.2023;0,04;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600231339;;;;;;;;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;4,4-DDD;ug/l;26.2.2024;0,001;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;4,4-DDE;ug/l;26.2.2024;0,001;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;4,4-DDT;ug/l;26.2.2024;0,001;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;aldrin;ug/l;26.2.2024;0,001;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;alfa-Endosulfan;ug/l;26.2.2024;0,001;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;amonné ionty;mg/l;26.2.2024;0,05;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;antimon;ug/l;26.2.2024;0,5;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;arsen;ug/l;26.2.2024;5,6;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;beryllium;ug/l;26.2.2024;0,2;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;beta-Endosulfan;ug/l;26.2.2024;0,001;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;bromičnany;ug/l;26.2.2024;3;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;Clostridium perfringens;KTJ (MPN)/100 ml;26.2.2024;0;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;dieldrin;ug/l;26.2.2024;0,001;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;dusičnany;mg/l;26.2.2024;32,1;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;dusičnany a dusitany;mg/l;26.2.2024;0,64;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;dusitany;mg/l;26.2.2024;0,05;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;endrin;ug/l;26.2.2024;0,001;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;Escherichia coli;KTJ (MPN)/100 ml;26.2.2024;0;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;fluoridy;mg/l;26.2.2024;0,2;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;heptachlor;ug/l;26.2.2024;0,001;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;heptachlor epoxid;ug/l;26.2.2024;0,001;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;hexachlorbenzen;ug/l;26.2.2024;0,001;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;hliník;mg/l;26.2.2024;0,02;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;hořčík;mg/l;26.2.2024;20,9;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;chlorečnany;ug/l;26.2.2024;18,8;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;chlorečnany a chloritany;ug/l;26.2.2024;18,8;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;chloridy;mg/l;26.2.2024;72,9;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;chloritany;ug/l;26.2.2024;15;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;chrom;ug/l;26.2.2024;10;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;CHSK-Mn;mg/l;26.2.2024;0,5;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;intestinální enterokoky;KTJ (MPN)/100 ml;26.2.2024;0;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;kadmium;ug/l;26.2.2024;0,5;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;koliformní bakterie;KTJ (MPN)/100 ml;26.2.2024;0;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;konduktivita;mS/m;26.2.2024;47,1;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;kyanidy celkové;mg/l;26.2.2024;0,005;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;lindan (gama-HCH);ug/l;26.2.2024;0,001;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;mangan;mg/l;26.2.2024;0,02;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;měď;ug/l;26.2.2024;5,9;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;methoxychlor;ug/l;26.2.2024;0,001;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;MO - abioseston;procenta;26.2.2024;1;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;MO - počet organismů;jedinci/ml;26.2.2024;0;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;MO - živé organismy;jedinci/ml;26.2.2024;0;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;nikl;ug/l;26.2.2024;4,3;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;olovo;ug/l;26.2.2024;5;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;pach;Neurčená jednotka;26.2.2024;PRIJAT;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;pH;Neurčená jednotka;26.2.2024;7,2;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;PL celkem;ug/l;26.2.2024;0;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;počty kolonií při 22 °C;KTJ/ml;26.2.2024;0;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;počty kolonií při 36 °C;KTJ/ml;26.2.2024;0;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;polycykl. aromat. uhlovodíky;ug/l;26.2.2024;0;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;rtuť;ug/l;26.2.2024;0,1;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;selen;ug/l;26.2.2024;5;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;sírany;mg/l;26.2.2024;32,6;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;teplota;°C;26.2.2024;7,6;0;;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;trifluralin;ug/l;26.2.2024;0,001;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;uran;ug/l;26.2.2024;0,15;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;vápník;mg/l;26.2.2024;46,5;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;vápník a hořčík;mmol/l;26.2.2024;2,02;0;;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;zákal;ZF(n);26.2.2024;0,2;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;železo;mg/l;26.2.2024;0,04;0;1;1;;;;;
Kuřimské Jestřabí;Kuřimské Jestřabí, vodojem 40 m3, upravená voda z hladiny;;CI00000140600241895;;;;;;;;;;;;
Lančov;Lančov, VDJ, odtok, upravená voda;;CI00000124901236790;barva;mg/l Pt;3.4.2023;2;0;1;1;;;;;
Lančov;Lančov, VDJ, odtok, upravená voda;;CI00000124901236790;dusitany;mg/l;3.4.2023;0,014;0;1;1;;;;;
Lančov;Lančov, VDJ, odtok, upravená voda;;CI00000124901236790;Escherichia coli;KTJ (MPN)/100 ml;3.4.2023;0;0;1;1;;;;;
Lančov;Lančov, VDJ, odtok, upravená voda;;CI00000124901236790;chlor volný;mg/l;3.4.2023;0,05;0;1;1;;;;;
Lančov;Lančov, VDJ, odtok, upravená voda;;CI00000124901236790;CHSK-Mn;mg/l;3.4.2023;0,5;0;1;1;;;;;
Lančov;Lančov, VDJ, odtok, upravená voda;;CI00000124901236790;chuť;Neurčená jednotka;3.4.2023;PRIJAT;0;1;1;;;;;
Lančov;Lančov, VDJ, odtok, upravená voda;;CI00000124901236790;intestinální enterokoky;KTJ (MPN)/100 ml;3.4.2023;0;0;1;1;;;;;
Lančov;Lančov, VDJ, odtok, upravená voda;;CI00000124901236790;koliformní bakterie;KTJ (MPN)/100 ml;3.4.2023;0;0;1;1;;;;;
Lančov;Lančov, VDJ, odtok, upravená voda;;CI00000124901236790;MO - abioseston;procenta;3.4.2023;1;0;1;1;;;;;
Lančov;Lančov, VDJ, odtok, upravená voda;;CI00000124901236790;MO - počet organismů;jedinci/ml;3.4.2023;0;0;1;1;;;;;
Lančov;Lančov, VDJ, odtok, upravená voda;;CI00000124901236790;MO - živé organismy;jedinci/ml;3.4.2023;0;0;1;1;;;;;
Lančov;Lančov, VDJ, odtok, upravená voda;;CI00000124901236790;pach;Neurčená jednotka;3.4.2023;PRIJAT;0;1;1;;;;;
Lančov;Lančov, VDJ, odtok, upravená voda;;CI00000124901236790;pH;Neurčená jednotka;3.4.2023;7,4;0;1;1;;;;;
Lančov;Lančov, VDJ, odtok, upravená voda;;CI00000124901236790;počty kolonií při 22 °C;KTJ/ml;3.4.2023;0;0;1;1;;;;;
Lančov;Lančov, VDJ, odtok, upravená voda;;CI00000124901236790;počty kolonií při 36 °C;KTJ/ml;3.4.2023;0;0;1;1;;;;;
Lančov;Lančov, VDJ, odtok, upravená voda;;CI00000124901236790;teplota;°C;3.4.2023;9,6;0;;1;;;;;
Lančov;Lančov, VDJ, odtok, upravená voda;;CI00000124901236790;zákal;ZF(n);3.4.2023;0,5;0;1;1;;;;;
Lančov;Lančov, VDJ, odtok, upravená voda;;CI00000124901236790;železo;mg/l;3.4.2023;0,2;0;1;1;;;;;
Lančov;Lančov, VDJ, odtok, upravená voda;;CI00000124901236790;;;;;;;;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012222640;barva;mg/l Pt;24.10.2022;3;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012222640;Clostridium perfringens;KTJ (MPN)/100 ml;24.10.2022;0;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012222640;dusitany;mg/l;24.10.2022;0,014;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012222640;Escherichia coli;KTJ (MPN)/100 ml;24.10.2022;0;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012222640;CHSK-Mn;mg/l;24.10.2022;1,2;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012222640;chuť;Neurčená jednotka;24.10.2022;PRIJAT;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012222640;intestinální enterokoky;KTJ (MPN)/100 ml;24.10.2022;0;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012222640;koliformní bakterie;KTJ (MPN)/100 ml;24.10.2022;0;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012222640;MO - abioseston;procenta;24.10.2022;1;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012222640;MO - počet organismů;jedinci/ml;24.10.2022;0;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012222640;MO - živé organismy;jedinci/ml;24.10.2022;0;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012222640;pach;Neurčená jednotka;24.10.2022;PRIJAT;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012222640;pH;Neurčená jednotka;24.10.2022;7,3;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012222640;počty kolonií při 22 °C;KTJ/ml;24.10.2022;0;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012222640;počty kolonií při 36 °C;KTJ/ml;24.10.2022;4;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012222640;teplota;°C;24.10.2022;11,3;0;;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012222640;zákal;ZF(n);24.10.2022;0,58;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012222640;železo;mg/l;24.10.2022;0,04;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012222640;;;;;;;;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012318685;barva;mg/l Pt;11.9.2023;3;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012318685;Clostridium perfringens;KTJ (MPN)/100 ml;11.9.2023;0;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012318685;dusitany;mg/l;11.9.2023;0,014;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012318685;Escherichia coli;KTJ (MPN)/100 ml;11.9.2023;0;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012318685;CHSK-Mn;mg/l;11.9.2023;0,9;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012318685;chuť;Neurčená jednotka;11.9.2023;PRIJAT;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012318685;intestinální enterokoky;KTJ (MPN)/100 ml;11.9.2023;0;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012318685;koliformní bakterie;KTJ (MPN)/100 ml;11.9.2023;0;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012318685;MO - abioseston;procenta;11.9.2023;1;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012318685;MO - počet organismů;jedinci/ml;11.9.2023;0;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012318685;MO - živé organismy;jedinci/ml;11.9.2023;0;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012318685;pach;Neurčená jednotka;11.9.2023;PRIJAT;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012318685;pH;Neurčená jednotka;11.9.2023;7,5;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012318685;počty kolonií při 22 °C;KTJ/ml;11.9.2023;0;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012318685;počty kolonií při 36 °C;KTJ/ml;11.9.2023;0;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012318685;teplota;°C;11.9.2023;14;0;;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012318685;zákal;ZF(n);11.9.2023;0,6;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012318685;železo;mg/l;11.9.2023;0,04;0;1;1;;;;;
Letovice - skupinový vodovod;Křetín, VDJ, upravená voda;;CI000001249012318685;;;;;;;;;;;;
Letovice - skupinový vodovod;Letovice, VDJ Zámek, odtok, upravená voda;;CI00000124901231957;barva;mg/l Pt;30.1.2023;2;0;1;1;;;;;
Letovice - skupinový vodovod;Letovice, VDJ Zámek, odtok, upravená voda;;CI00000124901231957;Clostridium perfringens;KTJ (MPN)/100 ml;30.1.2023;0;0;1;1;;;;;
Letovice - skupinový vodovod;Letovice, VDJ Zámek, odtok, upravená voda;;CI00000124901231957;dusitany;mg/l;30.1.2023;0,014;0;1;1;;;;;
Letovice - skupinový vodovod;Letovice, VDJ Zámek, odtok, upravená voda;;CI00000124901231957;Escherichia coli;KTJ (MPN)/100 ml;30.1.2023;0;0;1;1;;;;;
Letovice - skupinový vodovod;Letovice, VDJ Zámek, odtok, upravená voda;;CI00000124901231957;CHSK-Mn;mg/l;30.1.2023;1,3;0;1;1;;;;;
Letovice - skupinový vodovod;Letovice, VDJ Zámek, odtok, upravená voda;;CI00000124901231957;chuť;Neurčená jednotka;30.1.2023;PRIJAT;0;1;1;;;;;
Letovice - skupinový vodovod;Letovice, VDJ Zámek, odtok, upravená voda;;CI00000124901231957;intestinální enterokoky;KTJ (MPN)/100 ml;30.1.2023;0;0;1;1;;;;;
Letovice - skupinový vodovod;Letovice, VDJ Zámek, odtok, upravená voda;;CI00000124901231957;koliformní bakterie;KTJ (MPN)/100 ml;30.1.2023;0;0;1;1;;;;;
Letovice - skupinový vodovod;Letovice, VDJ Zámek, odtok, upravená voda;;CI00000124901231957;MO - abioseston;procenta;30.1.2023;1;0;1;1;;;;;
Letovice - skupinový vodovod;Letovice, VDJ Zámek, odtok, upravená voda;;CI00000124901231957;MO - počet organismů;jedinci/ml;30.1.2023;0;0;1;1;;;;;
Letovice - skupinový vodovod;Letovice, VDJ Zámek, odtok, upravená voda;;CI00000124901231957;MO - živé organismy;jedinci/ml;30.1.2023;0;0;1;1;;;;;
Letovice - skupinový vodovod;Letovice, VDJ Zámek, odtok, upravená voda;;CI00000124901231957;pach;Neurčená jednotka;30.1.2023;PRIJAT;0;1;1;;;;;
Letovice - skupinový vodovod;Letovice, VDJ Zámek, odtok, upravená voda;;CI00000124901231957;pH;Neurčená jednotka;30.1.2023;7,5;0;1;1;;;;;
